author,count,file_name,team_size,ludum_dare_version,game_link,id,cool,feedback,given,grade,grade-01-average,grade-01-result,grade-02-average,grade-02-result,grade-03-average,grade-03-result,grade-04-average,grade-04-result,grade-05-average,grade-05-result,grade-06-average,grade-06-result,grade-07-average,grade-07-result,grade-08-average,grade-08-result,smart
264518,1,ludum_dare_games_49.csv,4,49,/events/ludum-dare/49/bruteforce,264497,86.323446709092,39,24.125,33.375,4.188,60,3.909,226.0,4.234,32.0,3.406,870.0,3.758,608.0,3.097,768.0,2.54,987.0,3.985,192.0,1.6714249515831
1866,1,ludum_dare_games_49.csv,1,49,/events/ludum-dare/49/kaboom-box,270075,92.462007321534,14,20.625,25.125,4.188,60,4.25,35.0,3.792,247.0,3.896,393.0,3.542,808.0,3.229,688.0,2.921,735.0,3.545,600.0,-9.099445556575
117129,1,ludum_dare_games_49.csv,2,49,/events/ludum-dare/49/poopy-parker,271177,102.29915092057,44,28.125,27.875,4.185,62,4.148,60.0,3.865,188.0,3.538,755.0,4.173,268.0,3.833,224.0,4.385,27.0,3.78,354.0,11.287632909024
172963,2,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/stable-meltdown,271639,109.68893412341,70,57.0,48.375,4.185,62,4.213,43.0,4.022,102.0,3.935,360.0,4.271,203.0,4.191,57.0,4.4,24.0,4.12,110.0,-0.86368058067805
172963,2,ludum_dare_games_48.csv,3,48,/events/ludum-dare/48/aquanaut,252003,119.92796191624,37,58.25,41.5,4.4,14,4.238,42.0,3.638,439.0,4.375,64.0,4.575,58.0,4.1,130.0,3.389,406.0,4.263,108.0,-10.154081024086
173047,2,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/stable-meltdown,271639,109.68893412341,70,57.0,48.375,4.185,62,4.213,43.0,4.022,102.0,3.935,360.0,4.271,203.0,4.191,57.0,4.4,24.0,4.12,110.0,-0.86368058067805
173047,2,ludum_dare_games_48.csv,3,48,/events/ludum-dare/48/aquanaut,252003,119.92796191624,37,58.25,41.5,4.4,14,4.238,42.0,3.638,439.0,4.375,64.0,4.575,58.0,4.1,130.0,3.389,406.0,4.263,108.0,-10.154081024086
168100,1,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/stable-meltdown,271639,109.68893412341,70,57.0,48.375,4.185,62,4.213,43.0,4.022,102.0,3.935,360.0,4.271,203.0,4.191,57.0,4.4,24.0,4.12,110.0,-0.86368058067805
160283,2,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/stable-meltdown,271639,109.68893412341,70,57.0,48.375,4.185,62,4.213,43.0,4.022,102.0,3.935,360.0,4.271,203.0,4.191,57.0,4.4,24.0,4.12,110.0,-0.86368058067805
160283,2,ludum_dare_games_48.csv,3,48,/events/ludum-dare/48/aquanaut,252003,119.92796191624,37,58.25,41.5,4.4,14,4.238,42.0,3.638,439.0,4.375,64.0,4.575,58.0,4.1,130.0,3.389,406.0,4.263,108.0,-10.154081024086
259806,1,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/stable-meltdown,271639,109.68893412341,70,57.0,48.375,4.185,62,4.213,43.0,4.022,102.0,3.935,360.0,4.271,203.0,4.191,57.0,4.4,24.0,4.12,110.0,-0.86368058067805
252213,1,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/stable-meltdown,271639,109.68893412341,70,57.0,48.375,4.185,62,4.213,43.0,4.022,102.0,3.935,360.0,4.271,203.0,4.191,57.0,4.4,24.0,4.12,110.0,-0.86368058067805
184028,1,ludum_dare_games_49.csv,5,49,/events/ludum-dare/49/dont-overturn-the-world,271204,136.08276348795,100,101.5,62.857142857143,4.18,64,3.992,145.0,3.975,127.0,4.574,14.0,4.311,177.0,,,3.817,212.0,4.05,153.0,0.49820402479169
52897,1,ludum_dare_games_49.csv,5,49,/events/ludum-dare/49/dont-overturn-the-world,271204,136.08276348795,100,101.5,62.857142857143,4.18,64,3.992,145.0,3.975,127.0,4.574,14.0,4.311,177.0,,,3.817,212.0,4.05,153.0,0.49820402479169
225662,1,ludum_dare_games_49.csv,5,49,/events/ludum-dare/49/dont-overturn-the-world,271204,136.08276348795,100,101.5,62.857142857143,4.18,64,3.992,145.0,3.975,127.0,4.574,14.0,4.311,177.0,,,3.817,212.0,4.05,153.0,0.49820402479169
185509,1,ludum_dare_games_49.csv,5,49,/events/ludum-dare/49/dont-overturn-the-world,271204,136.08276348795,100,101.5,62.857142857143,4.18,64,3.992,145.0,3.975,127.0,4.574,14.0,4.311,177.0,,,3.817,212.0,4.05,153.0,0.49820402479169
120929,1,ludum_dare_games_49.csv,5,49,/events/ludum-dare/49/dont-overturn-the-world,271204,136.08276348795,100,101.5,62.857142857143,4.18,64,3.992,145.0,3.975,127.0,4.574,14.0,4.311,177.0,,,3.817,212.0,4.05,153.0,0.49820402479169
202168,1,ludum_dare_games_49.csv,1,49,/events/ludum-dare/49/balancefield,267107,59.334637868081,31,11.75,34.375,4.172,68,3.924,208.0,4.227,35.0,4.652,7.0,4.394,130.0,3.864,210.0,3.417,445.0,3.734,391.0,-11.605316496496
51284,1,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/orbital-swing,267940,92.140831806024,50,31.625,38.25,4.162,70,4.23,41.0,3.986,116.0,3.5,779.0,4.014,370.0,4.284,35.0,3.671,294.0,3.971,202.0,1.6001016001524
153065,1,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/orbital-swing,267940,92.140831806024,50,31.625,38.25,4.162,70,4.23,41.0,3.986,116.0,3.5,779.0,4.014,370.0,4.284,35.0,3.671,294.0,3.971,202.0,1.6001016001524
52177,2,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/orbital-swing,267940,92.140831806024,50,31.625,38.25,4.162,70,4.23,41.0,3.986,116.0,3.5,779.0,4.014,370.0,4.284,35.0,3.671,294.0,3.971,202.0,1.6001016001524
52177,2,ludum_dare_games_48.csv,1,48,/events/ludum-dare/48/stairway-to-silence,234900,77.388700654624,9,13.625,23.75,4.023,184,4.023,129.0,3.841,267.0,4.409,48.0,4.205,317.0,3.5,643.0,1.975,1371.0,3.841,468.0,-12.641091196327
114706,1,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/orbital-swing,267940,92.140831806024,50,31.625,38.25,4.162,70,4.23,41.0,3.986,116.0,3.5,779.0,4.014,370.0,4.284,35.0,3.671,294.0,3.971,202.0,1.6001016001524
258872,1,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/orbital-swing,267940,92.140831806024,50,31.625,38.25,4.162,70,4.23,41.0,3.986,116.0,3.5,779.0,4.014,370.0,4.284,35.0,3.671,294.0,3.971,202.0,1.6001016001524
76834,3,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/orbital-swing,267940,92.140831806024,50,31.625,38.25,4.162,70,4.23,41.0,3.986,116.0,3.5,779.0,4.014,370.0,4.284,35.0,3.671,294.0,3.971,202.0,1.6001016001524
76834,3,ludum_dare_games_52.csv,6,52,/events/ludum-dare/52/infernal-garden,316480,124.11851354816,95,85.5,64.571428571429,3.937,119,3.786,169.0,3.429,311.0,3.571,487.0,4.381,71.0,4.09,43.0,,,4.0,104.0,-1.995766125643
76834,3,ludum_dare_games_53.csv,2,53,/events/ludum-dare/53/postal-town,367664,80.222462966157,23,24.375,38.875,4.237,47,4.013,121.0,4.039,94.0,4.513,37.0,4.684,24.0,3.865,208.0,2.758,782.0,3.986,214.0,-17.436568280899
260769,1,ludum_dare_games_49.csv,1,49,/events/ludum-dare/49/rook-bishop-knight,268936,121.07928879357,48,37.75,35.666666666667,4.162,70,4.412,16.0,4.309,24.0,2.727,1344.0,3.382,953.0,,,,,3.833,299.0,-0.21299278708355
270613,1,ludum_dare_games_49.csv,2,49,/events/ludum-dare/49/breathe-in-puzzle-out,270558,57.22633835193,17,7.0,29.833333333333,4.161,72,4.0,136.0,3.852,196.0,4.036,271.0,4.75,8.0,,,,,4.589,9.0,-28.516504632957
138722,1,ludum_dare_games_49.csv,1,49,/events/ludum-dare/49/drillte,262383,97.211110476118,27,23.625,26.0,4.16,74,4.12,77.0,4.208,42.0,3.64,642.0,4.16,278.0,3.72,318.0,2.675,907.0,4.065,145.0,1.8019467575958
161048,1,ludum_dare_games_49.csv,4,49,/events/ludum-dare/49/volatile-defender,266533,60.529873172001,46,27.25,86.142857142857,4.157,75,4.153,57.0,3.762,274.0,3.363,917.0,4.388,135.0,4.187,63.0,,,3.97,204.0,-34.34039945106
187253,1,ludum_dare_games_49.csv,4,49,/events/ludum-dare/49/volatile-defender,266533,60.529873172001,46,27.25,86.142857142857,4.157,75,4.153,57.0,3.762,274.0,3.363,917.0,4.388,135.0,4.187,63.0,,,3.97,204.0,-34.34039945106
266592,1,ludum_dare_games_49.csv,4,49,/events/ludum-dare/49/volatile-defender,266533,60.529873172001,46,27.25,86.142857142857,4.157,75,4.153,57.0,3.762,274.0,3.363,917.0,4.388,135.0,4.187,63.0,,,3.97,204.0,-34.34039945106
237405,1,ludum_dare_games_49.csv,4,49,/events/ludum-dare/49/volatile-defender,266533,60.529873172001,46,27.25,86.142857142857,4.157,75,4.153,57.0,3.762,274.0,3.363,917.0,4.388,135.0,4.187,63.0,,,3.97,204.0,-34.34039945106
164321,1,ludum_dare_games_49.csv,3,49,/events/ludum-dare/49/the-automation-department,270374,96.726731600218,38,30.875,34.0,4.156,76,3.984,151.0,3.719,305.0,3.469,821.0,4.766,7.0,4.078,105.0,3.938,147.0,4.078,136.0,-0.72728237945677
261918,1,ludum_dare_games_49.csv,3,49,/events/ludum-dare/49/the-automation-department,270374,96.726731600218,38,30.875,34.0,4.156,76,3.984,151.0,3.719,305.0,3.469,821.0,4.766,7.0,4.078,105.0,3.938,147.0,4.078,136.0,-0.72728237945677
270757,1,ludum_dare_games_49.csv,3,49,/events/ludum-dare/49/the-automation-department,270374,96.726731600218,38,30.875,34.0,4.156,76,3.984,151.0,3.719,305.0,3.469,821.0,4.766,7.0,4.078,105.0,3.938,147.0,4.078,136.0,-0.72728237945677
39235,3,ludum_dare_games_49.csv,1,49,/events/ludum-dare/49/unstaball-2,259506,130.29123704844,50,52.625,36.571428571429,4.153,77,4.271,30.0,3.829,217.0,3.471,820.0,3.986,391.0,3.691,345.0,,,3.75,374.0,0.54005793263435
39235,3,ludum_dare_games_54.csv,1,54,/events/ludum-dare/54/limited-movers,372235,76.264844657367,23,14.25,25.5,4.0,160,3.917,182.0,3.75,250.0,4.521,38.0,4.042,317.0,3.75,226.0,3.543,260.0,3.543,561.0,0.48900047112757
39235,3,ludum_dare_games_51.csv,4,51,/events/ludum-dare/51/shipanic,296731,103.0369932787,68,49.5,54.428571428571,3.925,180,3.896,172.0,3.783,207.0,3.906,342.0,3.913,373.0,3.644,286.0,,,3.755,288.0,-13.127940766507
239871,1,ludum_dare_games_49.csv,2,49,/events/ludum-dare/49/all-planed,269689,100.56729103085,194,113.625,99.875,4.153,77,4.121,75.0,3.857,192.0,4.328,81.0,4.389,134.0,4.196,56.0,4.173,68.0,4.0,177.0,-30.058484315961
212670,1,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/pillars-of-stability,260021,137.18875579646,36,49.875,31.428571428571,4.15,79,3.917,218.0,3.767,270.0,4.35,70.0,,,4.569,5.0,3.411,450.0,4.276,52.0,1.6640077401961
165729,1,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/the-volunteer,263078,76.31881421713,23,20.75,41.857142857143,4.15,79,3.613,528.0,3.205,859.0,4.113,215.0,4.375,146.0,4.2,54.0,,,4.675,2.0,-26.726332214512
249000,1,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/the-volunteer,263078,76.31881421713,23,20.75,41.857142857143,4.15,79,3.613,528.0,3.205,859.0,4.113,215.0,4.375,146.0,4.2,54.0,,,4.675,2.0,-26.726332214512
263087,1,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/the-volunteer,263078,76.31881421713,23,20.75,41.857142857143,4.15,79,3.613,528.0,3.205,859.0,4.113,215.0,4.375,146.0,4.2,54.0,,,4.675,2.0,-26.726332214512
263455,1,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/the-volunteer,263078,76.31881421713,23,20.75,41.857142857143,4.15,79,3.613,528.0,3.205,859.0,4.113,215.0,4.375,146.0,4.2,54.0,,,4.675,2.0,-26.726332214512
265930,1,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/the-volunteer,263078,76.31881421713,23,20.75,41.857142857143,4.15,79,3.613,528.0,3.205,859.0,4.113,215.0,4.375,146.0,4.2,54.0,,,4.675,2.0,-26.726332214512
264451,1,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/the-volunteer,263078,76.31881421713,23,20.75,41.857142857143,4.15,79,3.613,528.0,3.205,859.0,4.113,215.0,4.375,146.0,4.2,54.0,,,4.675,2.0,-26.726332214512
268,2,ludum_dare_games_49.csv,2,49,/events/ludum-dare/49/router-runner,262370,92.582009977255,60,34.5,41.25,4.146,81,4.1,87.0,3.775,260.0,3.872,419.0,4.363,153.0,4.09,97.0,2.667,913.0,3.987,190.0,2.0030601377069
268,2,ludum_dare_games_52.csv,1,52,/events/ludum-dare/52/verdant,316458,89.064524090554,49,23.5,35.0,4.197,35,3.939,95.0,4.076,47.0,3.939,258.0,3.939,257.0,4.091,42.0,,,4.182,46.0,0.63898413738649
5437,1,ludum_dare_games_49.csv,2,49,/events/ludum-dare/49/router-runner,262370,92.582009977255,60,34.5,41.25,4.146,81,4.1,87.0,3.775,260.0,3.872,419.0,4.363,153.0,4.09,97.0,2.667,913.0,3.987,190.0,2.0030601377069
173148,1,ludum_dare_games_49.csv,2,49,/events/ludum-dare/49/seesaw-king,271274,106.5070420207,50,45.375,41.0,4.146,81,4.125,71.0,3.925,153.0,3.863,432.0,4.2,252.0,4.088,99.0,2.719,882.0,3.833,299.0,-4.6537410754408
228011,1,ludum_dare_games_49.csv,2,49,/events/ludum-dare/49/seesaw-king,271274,106.5070420207,50,45.375,41.0,4.146,81,4.125,71.0,3.925,153.0,3.863,432.0,4.2,252.0,4.088,99.0,2.719,882.0,3.833,299.0,-4.6537410754408
235694,6,ludum_dare_games_49.csv,1,49,/events/ludum-dare/49/psycho-unstable-journey,258940,112.9696788417,27,62.375,57.0,4.14,84,3.446,721.0,3.42,637.0,3.938,355.0,4.534,70.0,,,2.956,714.0,4.596,7.0,-32.200485300053
235694,6,ludum_dare_games_56.csv,1,56,/events/ludum-dare/56/packet-of-creatures,395260,64.308578124065,0,15.25,43.285714285714,4.268,28,3.732,252.0,4.11,45.0,4.451,26.0,4.837,5.0,,,3.525,280.0,4.702,2.0,-42.447390683682
235694,6,ludum_dare_games_52.csv,1,52,/events/ludum-dare/52/wheat-harvest-paradox,313089,99.269174127918,1,25.375,35.666666666667,4.167,41,3.606,260.0,4.294,14.0,4.697,1.0,4.429,57.0,,,,,4.647,1.0,-35.851389354191
235694,6,ludum_dare_games_53.csv,1,53,/events/ludum-dare/53/something,332445,44.553548978636,0,6.625,45.833333333333,4.136,98,3.36,657.0,3.705,291.0,4.545,21.0,4.693,22.0,,,,,4.693,1.0,-62.784177805632
235694,6,ludum_dare_games_54.csv,1,54,/events/ludum-dare/54/rusty-barrel,371549,24.889134708717,0,1.75,39.0,4.068,124,3.459,564.0,3.23,667.0,4.122,231.0,4.351,115.0,,,,,4.568,6.0,-78.817036356592
235694,6,ludum_dare_games_51.csv,1,51,/events/ludum-dare/51/please-dont-litter,296689,94.804294475578,5,27.75,42.5,4.22,41,3.634,351.0,3.75,224.0,3.775,467.0,4.525,43.0,,,,,4.732,4.0,-38.320604525604
161686,2,ludum_dare_games_49.csv,1,49,/events/ludum-dare/49/farscope,258839,0.0,0,0.0,20.0,4.139,85,3.722,401.0,3.917,160.0,4.083,236.0,4.722,13.0,4.25,43.0,,,4.528,14.0,-77.639320225002
161686,2,ludum_dare_games_48.csv,1,48,/events/ludum-dare/48/linker,252511,0.0,0,0.0,24.285714285714,4.023,184,3.432,786.0,3.773,321.0,4.159,211.0,4.13,392.0,4.087,144.0,,,4.364,67.0,-80.678164338414
263074,3,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/unsustainable-a-god-job,263092,118.40758520507,59,68.875,57.285714285714,4.134,86,4.045,112.0,3.582,465.0,4.109,218.0,4.571,50.0,,,4.064,102.0,4.083,131.0,-17.439764049665
263074,3,ludum_dare_games_55.csv,5,55,/events/ludum-dare/55/demons-on-demand,383139,103.20936930843,45,36.75,40.571428571429,3.987,169,3.526,500.0,3.513,430.0,4.295,109.0,4.641,24.0,,,3.355,401.0,4.013,192.0,-7.7562245976119
263074,3,ludum_dare_games_52.csv,4,52,/events/ludum-dare/52/the-day-before-the-harvest,313875,142.71121941388,64,97.25,48.75,3.948,113,3.574,282.0,3.304,400.0,3.098,691.0,4.375,72.0,4.064,51.0,3.633,128.0,4.234,35.0,-2.3109667970768
266510,3,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/unsustainable-a-god-job,263092,118.40758520507,59,68.875,57.285714285714,4.134,86,4.045,112.0,3.582,465.0,4.109,218.0,4.571,50.0,,,4.064,102.0,4.083,131.0,-17.439764049665
266510,3,ludum_dare_games_55.csv,5,55,/events/ludum-dare/55/demons-on-demand,383139,103.20936930843,45,36.75,40.571428571429,3.987,169,3.526,500.0,3.513,430.0,4.295,109.0,4.641,24.0,,,3.355,401.0,4.013,192.0,-7.7562245976119
266510,3,ludum_dare_games_52.csv,4,52,/events/ludum-dare/52/the-day-before-the-harvest,313875,142.71121941388,64,97.25,48.75,3.948,113,3.574,282.0,3.304,400.0,3.098,691.0,4.375,72.0,4.064,51.0,3.633,128.0,4.234,35.0,-2.3109667970768
269552,3,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/unsustainable-a-god-job,263092,118.40758520507,59,68.875,57.285714285714,4.134,86,4.045,112.0,3.582,465.0,4.109,218.0,4.571,50.0,,,4.064,102.0,4.083,131.0,-17.439764049665
269552,3,ludum_dare_games_55.csv,5,55,/events/ludum-dare/55/demons-on-demand,383139,103.20936930843,45,36.75,40.571428571429,3.987,169,3.526,500.0,3.513,430.0,4.295,109.0,4.641,24.0,,,3.355,401.0,4.013,192.0,-7.7562245976119
269552,3,ludum_dare_games_52.csv,4,52,/events/ludum-dare/52/the-day-before-the-harvest,313875,142.71121941388,64,97.25,48.75,3.948,113,3.574,282.0,3.304,400.0,3.098,691.0,4.375,72.0,4.064,51.0,3.633,128.0,4.234,35.0,-2.3109667970768
181216,3,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/unsustainable-a-god-job,263092,118.40758520507,59,68.875,57.285714285714,4.134,86,4.045,112.0,3.582,465.0,4.109,218.0,4.571,50.0,,,4.064,102.0,4.083,131.0,-17.439764049665
181216,3,ludum_dare_games_55.csv,5,55,/events/ludum-dare/55/demons-on-demand,383139,103.20936930843,45,36.75,40.571428571429,3.987,169,3.526,500.0,3.513,430.0,4.295,109.0,4.641,24.0,,,3.355,401.0,4.013,192.0,-7.7562245976119
181216,3,ludum_dare_games_52.csv,4,52,/events/ludum-dare/52/the-day-before-the-harvest,313875,142.71121941388,64,97.25,48.75,3.948,113,3.574,282.0,3.304,400.0,3.098,691.0,4.375,72.0,4.064,51.0,3.633,128.0,4.234,35.0,-2.3109667970768
265206,1,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/unsustainable-a-god-job,263092,118.40758520507,59,68.875,57.285714285714,4.134,86,4.045,112.0,3.582,465.0,4.109,218.0,4.571,50.0,,,4.064,102.0,4.083,131.0,-17.439764049665
270626,1,ludum_dare_games_49.csv,6,49,/events/ludum-dare/49/unsustainable-a-god-job,263092,118.40758520507,59,68.875,57.285714285714,4.134,86,4.045,112.0,3.582,465.0,4.109,218.0,4.571,50.0,,,4.064,102.0,4.083,131.0,-17.439764049665
78719,1,ludum_dare_games_49.csv,3,49,/events/ludum-dare/49/office-novice,263054,100.0,100,106.0,181.28571428571,4.131,87,3.981,154.0,3.618,411.0,3.969,324.0,4.569,53.0,,,4.36,31.0,4.11,118.0,-41.399980681309
124173,1,ludum_dare_games_49.csv,3,49,/events/ludum-dare/49/office-novice,263054,100.0,100,106.0,181.28571428571,4.131,87,3.981,154.0,3.618,411.0,3.969,324.0,4.569,53.0,,,4.36,31.0,4.11,118.0,-41.399980681309
124357,1,ludum_dare_games_49.csv,3,49,/events/ludum-dare/49/office-novice,263054,100.0,100,106.0,181.28571428571,4.131,87,3.981,154.0,3.618,411.0,3.969,324.0,4.569,53.0,,,4.36,31.0,4.11,118.0,-41.399980681309
125356,1,ludum_dare_games_49.csv,5,49,/events/ludum-dare/49/cyberduk,267244,114.30365975403,31,65.0,67.666666666667,4.129,88,4.091,93.0,3.623,408.0,4.364,65.0,4.394,130.0,,,,,4.185,83.0,-33.353562939827
55849,2,ludum_dare_games_49.csv,5,49,/events/ludum-dare/49/remote-work,271148,177.03520388509,56,96.375,31.75,4.129,88,3.983,153.0,4.35,16.0,3.933,363.0,3.983,393.0,3.667,361.0,3.875,185.0,4.328,42.0,-5.5970493128229
55849,2,ludum_dare_games_46.csv,3,46,/events/ludum-dare/46/feed-the-furnace,190904,154.08275892727,56,87.25,43.142857142857,4.036,180,3.878,247.0,3.805,304.0,4.049,415.0,3.939,752.0,,,3.22,788.0,3.537,941.0,-1.8572468289176
190895,2,ludum_dare_games_49.csv,5,49,/events/ludum-dare/49/remote-work,271148,177.03520388509,56,96.375,31.75,4.129,88,3.983,153.0,4.35,16.0,3.933,363.0,3.983,393.0,3.667,361.0,3.875,185.0,4.328,42.0,-5.5970493128229
190895,2,ludum_dare_games_46.csv,3,46,/events/ludum-dare/46/feed-the-furnace,190904,154.08275892727,56,87.25,43.142857142857,4.036,180,3.878,247.0,3.805,304.0,4.049,415.0,3.939,752.0,,,3.22,788.0,3.537,941.0,-1.8572468289176
10691,2,ludum_dare_games_49.csv,5,49,/events/ludum-dare/49/remote-work,271148,177.03520388509,56,96.375,31.75,4.129,88,3.983,153.0,4.35,16.0,3.933,363.0,3.983,393.0,3.667,361.0,3.875,185.0,4.328,42.0,-5.5970493128229
10691,2,ludum_dare_games_46.csv,3,46,/events/ludum-dare/46/feed-the-furnace,190904,154.08275892727,56,87.25,43.142857142857,4.036,180,3.878,247.0,3.805,304.0,4.049,415.0,3.939,752.0,,,3.22,788.0,3.537,941.0,-1.8572468289176
267532,1,ludum_dare_games_49.csv,5,49,/events/ludum-dare/49/remote-work,271148,177.03520388509,56,96.375,31.75,4.129,88,3.983,153.0,4.35,16.0,3.933,363.0,3.983,393.0,3.667,361.0,3.875,185.0,4.328,42.0,-5.5970493128229
13487,1,ludum_dare_games_49.csv,5,49,/events/ludum-dare/49/remote-work,271148,177.03520388509,56,96.375,31.75,4.129,88,3.983,153.0,4.35,16.0,3.933,363.0,3.983,393.0,3.667,361.0,3.875,185.0,4.328,42.0,-5.5970493128229
409,3,ludum_dare_games_49.csv,1,49,/events/ludum-dare/49/take-your-meds-darling,260336,105.82081085391,85,57.25,52.125,4.125,90,3.598,554.0,4.029,98.0,4.317,85.0,4.423,114.0,3.912,182.0,2.768,839.0,4.21,77.0,4.5292580846361
409,3,ludum_dare_games_55.csv,1,55,/events/ludum-dare/55/virtual-church-of-the-digital-goddess,383204,105.6241572039,28,20.5,22.142857142857,4.048,139,3.95,162.0,3.85,190.0,2.45,1179.0,3.975,395.0,3.825,210.0,,,3.725,436.0,-1.9140525836207
409,3,ludum_dare_games_54.csv,1,54,/events/ludum-dare/54/stardust,371463,88.998831897997,37,20.0,30.0,4.089,114,3.821,254.0,3.857,194.0,3.536,630.0,4.75,6.0,3.946,131.0,,,4.607,4.0,3.9540841569163
214680,2,ludum_dare_games_49.csv,2,49,/events/ludum-dare/49/robokill,262862,44.38126822993,0,4.875,25.75,4.125,90,4.25,35.0,3.542,511.0,3.938,355.0,4.52,72.0,4.13,82.0,3.761,248.0,4.087,130.0,-56.905419631433
214680,2,ludum_dare_games_48.csv,1,48,/events/ludum-dare/48/crash-pit,242824,43.738352486815,1,5.5,29.75,4.107,123,4.357,22.0,3.446,645.0,3.929,518.0,3.875,661.0,3.393,755.0,3.115,567.0,3.446,994.0,-55.463822858488
196812,5,ludum_dare_games_49.csv,2,49,/events/ludum-dare/49/robokill,262862,44.38126822993,0,4.875,25.75,4.125,90,4.25,35.0,3.542,511.0,3.938,355.0,4.52,72.0,4.13,82.0,3.761,248.0,4.087,130.0,-56.905419631433
196812,5,ludum_dare_games_48.csv,5,48,/events/ludum-dare/48/tooth-toss,240721,54.381219857325,6,12.125,42.0,4.378,16,4.524,4.0,4.22,61.0,3.268,1363.0,4.366,170.0,4.388,34.0,3.671,242.0,4.188,151.0,-40.691974738109
196812,5,ludum_dare_games_53.csv,2,53,/events/ludum-dare/53/k-sandwich,355762,38.142489409158,16,10.875,75.75,4.162,85,4.474,8.0,3.98,111.0,3.56,885.0,4.086,325.0,4.064,116.0,4.041,95.0,3.807,340.0,-52.526519578995
196812,5,ludum_dare_games_46.csv,2,46,/events/ludum-dare/46/melt,182593,35.355339059327,11,7.625,62.0,4.418,13,4.377,17.0,4.266,37.0,4.532,10.0,4.444,145.0,4.4,17.0,3.202,811.0,4.217,102.0,-55.235987736876
196812,5,ludum_dare_games_46.csv,4,46,/events/ludum-dare/46/voltys-quest,184752,69.83225049987,38,29.625,82.333333333333,4.167,85,4.256,29.0,3.781,335.0,3.919,671.0,4.34,237.0,4.169,93.0,,,,,-38.307454670327
244632,2,ludum_dare_games_49.csv,2,49,/events/ludum-dare/49/unstable-light,267018,103.57680888986,28,27.625,26.75,4.12,93,3.66,463.0,4.32,21.0,4.08,239.0,4.28,196.0,4.32,24.0,3.957,139.0,4.46,23.0,1.3187382751272
244632,2,ludum_dare_games_53.csv,2,53,/events/ludum-dare/53/return-to-sender-3,357091,107.23805294764,63,43.125,44.0,4.095,123,3.707,328.0,3.631,347.0,3.869,644.0,4.674,28.0,4.25,51.0,,,4.476,16.0,-3.5634923900705
261499,2,ludum_dare_games_49.csv,2,49,/events/ludum-dare/49/unstable-light,267018,103.57680888986,28,27.625,26.75,4.12,93,3.66,463.0,4.32,21.0,4.08,239.0,4.28,196.0,4.32,24.0,3.957,139.0,4.46,23.0,1.3187382751272
261499,2,ludum_dare_games_53.csv,2,53,/events/ludum-dare/53/return-to-sender-3,357091,107.23805294764,63,43.125,44.0,4.095,123,3.707,328.0,3.631,347.0,3.869,644.0,4.674,28.0,4.25,51.0,,,4.476,16.0,-3.5634923900705
2727,1,ludum_dare_games_49.csv,1,49,/events/ludum-dare/49/50-crowns-for-50-kings,271797,98.408386463328,6,23.0,24.75,4.12,93,3.96,169.0,4.12,64.0,4.18,157.0,3.6,748.0,1.75,990.0,2.471,1038.0,3.5,640.0,-18.725744622568
7077,1,ludum_dare_games_49.csv,1,49,/events/ludum-dare/49/unstable-equilibrium,264462,88.071868337145,53,25.5,38.714285714286,4.111,97,3.958,171.0,4.417,12.0,3.75,545.0,3.472,872.0,3.75,293.0,3.833,,3.889,253.0,2.2234820761345
76475,1,ludum_dare_games_49.csv,1,49,/events/ludum-dare/49/dog-ate-the-bomb,267997,81.917802190913,35,19.125,29.5,4.111,97,4.232,38.0,3.796,243.0,3.893,395.0,4.286,190.0,3.571,434.0,4.518,13.0,4.0,177.0,2.3907757942186
271014,3,ludum_dare_games_49.csv,1,49,/events/ludum-dare/49/realignment,271208,100.12277475465,80,51.0,51.875,4.11,100,3.71,414.0,3.63,399.0,4.05,256.0,3.7,671.0,4.33,22.0,3.663,303.0,4.3,47.0,1.9896624808372
