author,overall_score,total_entries,average_team_size,unique_events,unique_games,Overall_score,Fun_score,Innovation_score,Theme_score,Graphics_score,Audio_score,Humor_score,Mood_score,Overall_rank,Fun_rank,Innovation_rank,Theme_rank,Graphics_rank,Audio_rank,Humor_rank,Mood_rank,game_link,ludum_events,rank
192994,3.8350100000000005,1,4.0,1,1,4.141,3.823,3.581,4.323,4.594,,3.172,3.79,104.0,311.0,638.0,69.0,66.0,,845.0,498.0,{'/events/ludum-dare/46/pitcher-and-the-whale'},{46},3604
11483,3.8338500000000004,3,1.0,3,3,4.079,3.781333333333333,3.8960000000000004,4.433,3.9843333333333333,2.533333333333333,3.5966666666666662,3.5263333333333335,125.66666666666667,325.6666666666667,191.33333333333334,138.66666666666666,374.0,194.66666666666666,271.6666666666667,541.3333333333334,"{'/events/ludum-dare/54/this-game-only-weights-16-kb', '/events/ludum-dare/49/feed-the-queen', '/events/ludum-dare/47/the-loopers-path'}","{49, 54, 47}",3607
14243,3.8337400000000006,1,2.0,1,1,3.897,3.466,3.603,4.433,4.328,4.196,1.84,4.328,195.0,505.0,340.0,26.0,123.0,50.0,975.0,39.0,{'/events/ludum-dare/51/ex-somnium'},{51},3608
9590,3.8337400000000006,1,2.0,1,1,3.897,3.466,3.603,4.433,4.328,4.196,1.84,4.328,195.0,505.0,340.0,26.0,123.0,50.0,975.0,39.0,{'/events/ludum-dare/51/ex-somnium'},{51},3608
42641,3.833579999999999,1,3.0,1,1,3.895,3.526,3.842,4.105,4.105,3.972,3.167,4.289,165.0,356.0,137.0,86.0,205.0,83.0,0.0,26.0,{'/events/ludum-dare/45/nanna-memories'},{45},3610
56637,3.833579999999999,1,3.0,1,1,3.895,3.526,3.842,4.105,4.105,3.972,3.167,4.289,165.0,356.0,137.0,86.0,205.0,83.0,0.0,26.0,{'/events/ludum-dare/45/nanna-memories'},{45},3610
163984,3.833579999999999,1,3.0,1,1,3.895,3.526,3.842,4.105,4.105,3.972,3.167,4.289,165.0,356.0,137.0,86.0,205.0,83.0,0.0,26.0,{'/events/ludum-dare/45/nanna-memories'},{45},3610
146546,3.833215,2,3.0,2,2,4.008,4.0085,3.6334999999999997,4.221,3.9625,,4.4665,3.9885,135.5,163.5,336.0,122.0,380.5,,19.5,178.0,"{'/events/ludum-dare/51/youve-got-mail-1', '/events/ludum-dare/50/quota-qrunch'}","{50, 51}",3613
146382,3.833215,2,3.0,2,2,4.008,4.0085,3.6334999999999997,4.221,3.9625,,4.4665,3.9885,135.5,163.5,336.0,122.0,380.5,,19.5,178.0,"{'/events/ludum-dare/51/youve-got-mail-1', '/events/ludum-dare/50/quota-qrunch'}","{50, 51}",3613
146329,3.833215,2,3.0,2,2,4.008,4.0085,3.6334999999999997,4.221,3.9625,,4.4665,3.9885,135.5,163.5,336.0,122.0,380.5,,19.5,178.0,"{'/events/ludum-dare/51/youve-got-mail-1', '/events/ludum-dare/50/quota-qrunch'}","{50, 51}",3613
182052,3.8331500000000003,1,7.0,1,1,4.019,3.84,3.821,4.17,3.877,3.63,,3.62,174.0,252.0,274.0,186.0,515.0,410.0,,558.0,{'/events/ludum-dare/47/active-cell'},{47},3616
220877,3.8331500000000003,1,7.0,1,1,4.019,3.84,3.821,4.17,3.877,3.63,,3.62,174.0,252.0,274.0,186.0,515.0,410.0,,558.0,{'/events/ludum-dare/47/active-cell'},{47},3616
51126,3.8331500000000003,1,7.0,1,1,4.019,3.84,3.821,4.17,3.877,3.63,,3.62,174.0,252.0,274.0,186.0,515.0,410.0,,558.0,{'/events/ludum-dare/47/active-cell'},{47},3616
174514,3.8331500000000003,1,7.0,1,1,4.019,3.84,3.821,4.17,3.877,3.63,,3.62,174.0,252.0,274.0,186.0,515.0,410.0,,558.0,{'/events/ludum-dare/47/active-cell'},{47},3616
220913,3.8331500000000003,1,7.0,1,1,4.019,3.84,3.821,4.17,3.877,3.63,,3.62,174.0,252.0,274.0,186.0,515.0,410.0,,558.0,{'/events/ludum-dare/47/active-cell'},{47},3616
182649,3.8331500000000003,1,7.0,1,1,4.019,3.84,3.821,4.17,3.877,3.63,,3.62,174.0,252.0,274.0,186.0,515.0,410.0,,558.0,{'/events/ludum-dare/47/active-cell'},{47},3616
49715,3.8331500000000003,1,7.0,1,1,4.019,3.84,3.821,4.17,3.877,3.63,,3.62,174.0,252.0,274.0,186.0,515.0,410.0,,558.0,{'/events/ludum-dare/47/active-cell'},{47},3616
55126,3.8330200000000003,1,4.0,1,1,4.171,3.671,3.386,4.271,4.357,,3.406,4.414,73.0,377.0,545.0,143.0,111.0,,311.0,22.0,{'/events/ludum-dare/54/packing'},{54},3623
181216,3.832613333333333,3,5.0,3,3,4.023000000000001,3.715,3.466333333333333,3.8339999999999996,4.529,1.3546666666666667,3.6839999999999997,4.11,122.66666666666667,298.0,431.6666666666667,339.3333333333333,48.666666666666664,17.0,210.33333333333334,119.33333333333333,"{'/events/ludum-dare/52/the-day-before-the-harvest', '/events/ludum-dare/55/demons-on-demand', '/events/ludum-dare/49/unsustainable-a-god-job'}","{49, 52, 55}",3624
263074,3.832613333333333,3,5.0,3,3,4.023000000000001,3.715,3.466333333333333,3.8339999999999996,4.529,1.3546666666666667,3.6839999999999997,4.11,122.66666666666667,298.0,431.6666666666667,339.3333333333333,48.666666666666664,17.0,210.33333333333334,119.33333333333333,"{'/events/ludum-dare/52/the-day-before-the-harvest', '/events/ludum-dare/55/demons-on-demand', '/events/ludum-dare/49/unsustainable-a-god-job'}","{49, 52, 55}",3624
266510,3.832613333333333,3,5.0,3,3,4.023000000000001,3.715,3.466333333333333,3.8339999999999996,4.529,1.3546666666666667,3.6839999999999997,4.11,122.66666666666667,298.0,431.6666666666667,339.3333333333333,48.666666666666664,17.0,210.33333333333334,119.33333333333333,"{'/events/ludum-dare/52/the-day-before-the-harvest', '/events/ludum-dare/55/demons-on-demand', '/events/ludum-dare/49/unsustainable-a-god-job'}","{49, 52, 55}",3624
269552,3.832613333333333,3,5.0,3,3,4.023000000000001,3.715,3.466333333333333,3.8339999999999996,4.529,1.3546666666666667,3.6839999999999997,4.11,122.66666666666667,298.0,431.6666666666667,339.3333333333333,48.666666666666664,17.0,210.33333333333334,119.33333333333333,"{'/events/ludum-dare/52/the-day-before-the-harvest', '/events/ludum-dare/55/demons-on-demand', '/events/ludum-dare/49/unsustainable-a-god-job'}","{49, 52, 55}",3624
317693,3.8318899999999996,2,1.0,2,2,4.321,4.292,3.6075,3.9955,4.5165,,1.9,2.1875,24.0,36.0,317.0,289.5,52.0,,95.5,17.5,"{'/events/ludum-dare/53/dead-end-delivery', '/events/ludum-dare/52/powered-plants'}","{52, 53}",3628
262991,3.83148,1,1.0,1,1,3.989,4.0,3.13,4.196,3.417,3.544,3.202,3.641,151.0,99.0,676.0,127.0,697.0,329.0,443.0,429.0,{'/events/ludum-dare/56/bug-bounty'},{56},3629
274509,3.8314399999999993,1,2.0,1,1,4.345,4.345,4.259,4.534,,3.982,2.722,3.931,16.0,9.0,15.0,12.0,,72.0,470.0,137.0,{'/events/ludum-dare/52/king-of-veggies'},{52},3630
262169,3.8314399999999993,1,2.0,1,1,4.345,4.345,4.259,4.534,,3.982,2.722,3.931,16.0,9.0,15.0,12.0,,72.0,470.0,137.0,{'/events/ludum-dare/52/king-of-veggies'},{52},3630
99585,3.83108,1,1.0,1,1,4.065,4.185,3.564,3.953,4.1,,,3.667,59.0,19.0,205.0,108.0,205.0,,,257.0,{'/events/ludum-dare/44/bet-your-life-2'},{44},3632
143090,3.8308500000000003,2,1.0,2,2,3.954,3.7110000000000003,3.4814999999999996,3.9109999999999996,3.9730000000000003,3.615,2.7815,4.039,115.0,208.5,306.0,190.0,288.0,237.0,560.5,84.5,"{'/events/ludum-dare/44/sal-dream-0', '/events/ludum-dare/45/m-void1'}","{44, 45}",3633
314450,3.83022,1,2.0,1,1,4.017,3.617,3.183,4.339,4.548,2.625,3.833,3.931,166.0,407.0,720.0,146.0,65.0,715.0,170.0,248.0,{'/events/ludum-dare/53/the-magnificent-tale-of-knight-heighdens-delivery-adventure-across-her-homeland'},{53},3634
365625,3.83022,1,2.0,1,1,4.017,3.617,3.183,4.339,4.548,2.625,3.833,3.931,166.0,407.0,720.0,146.0,65.0,715.0,170.0,248.0,{'/events/ludum-dare/53/the-magnificent-tale-of-knight-heighdens-delivery-adventure-across-her-homeland'},{53},3634
148745,3.830049999999999,1,1.0,1,1,3.955,4.023,3.545,4.455,3.364,3.455,,3.75,109.0,62.0,249.0,22.0,517.0,265.0,,216.0,{'/events/ludum-dare/52/the-gatherers'},{52},3636
379594,3.82979,1,6.0,1,1,3.983,3.617,3.667,3.919,4.129,4.069,,4.103,181.0,417.0,308.0,372.0,256.0,85.0,,111.0,{'/events/ludum-dare/54/claustrophobia'},{54},3637
373277,3.82979,1,6.0,1,1,3.983,3.617,3.667,3.919,4.129,4.069,,4.103,181.0,417.0,308.0,372.0,256.0,85.0,,111.0,{'/events/ludum-dare/54/claustrophobia'},{54},3637
373456,3.82979,1,6.0,1,1,3.983,3.617,3.667,3.919,4.129,4.069,,4.103,181.0,417.0,308.0,372.0,256.0,85.0,,111.0,{'/events/ludum-dare/54/claustrophobia'},{54},3637
373722,3.82979,1,6.0,1,1,3.983,3.617,3.667,3.919,4.129,4.069,,4.103,181.0,417.0,308.0,372.0,256.0,85.0,,111.0,{'/events/ludum-dare/54/claustrophobia'},{54},3637
373312,3.82979,1,6.0,1,1,3.983,3.617,3.667,3.919,4.129,4.069,,4.103,181.0,417.0,308.0,372.0,256.0,85.0,,111.0,{'/events/ludum-dare/54/claustrophobia'},{54},3637
373313,3.82979,1,6.0,1,1,3.983,3.617,3.667,3.919,4.129,4.069,,4.103,181.0,417.0,308.0,372.0,256.0,85.0,,111.0,{'/events/ludum-dare/54/claustrophobia'},{54},3637
235694,3.829701666666667,6,1.0,6,6,4.166499999999999,3.5395000000000003,3.7515,4.254666666666666,4.5615,,1.0801666666666667,4.6563333333333325,69.33333333333333,467.5,313.0,183.5,52.0,,165.66666666666666,3.5,"{'/events/ludum-dare/54/rusty-barrel', '/events/ludum-dare/53/something', '/events/ludum-dare/49/psycho-unstable-journey', '/events/ludum-dare/52/wheat-harvest-paradox', '/events/ludum-dare/56/packet-of-creatures', '/events/ludum-dare/51/please-dont-litter'}","{49, 51, 52, 53, 54, 56}",3643
385283,3.82958,1,3.0,1,1,3.986,4.029,4.086,3.771,3.529,2.571,3.226,3.485,154.0,90.0,51.0,473.0,637.0,0.0,432.0,574.0,{'/events/ludum-dare/56/buggies-spider-golf'},{56},3644
373998,3.82958,1,3.0,1,1,3.986,4.029,4.086,3.771,3.529,2.571,3.226,3.485,154.0,90.0,51.0,473.0,637.0,0.0,432.0,574.0,{'/events/ludum-dare/56/buggies-spider-golf'},{56},3644
379026,3.82958,1,3.0,1,1,3.986,4.029,4.086,3.771,3.529,2.571,3.226,3.485,154.0,90.0,51.0,473.0,637.0,0.0,432.0,574.0,{'/events/ludum-dare/56/buggies-spider-golf'},{56},3644
146126,3.8294099999999998,2,2.0,2,2,4.0515,3.912,3.6975,3.8115,4.526999999999999,,,4.107,90.5,125.0,207.0,322.5,49.5,,,85.0,"{'/events/ludum-dare/55/dear-gods', '/events/ludum-dare/44/blood-for-blood'}","{44, 55}",3647
5825,3.8294099999999998,2,2.0,2,2,4.0515,3.912,3.6975,3.8115,4.526999999999999,,,4.107,90.5,125.0,207.0,322.5,49.5,,,85.0,"{'/events/ludum-dare/55/dear-gods', '/events/ludum-dare/44/blood-for-blood'}","{44, 55}",3647
272578,3.8293850000000003,2,2.5,2,2,4.0405,3.67,4.4915,3.9400000000000004,3.6535,2.1345,3.943,4.165,127.0,418.5,7.0,364.5,709.5,19.0,153.5,147.0,"{'/events/ludum-dare/49/sanctity-compliant-yggdrasil-worldship', '/events/ludum-dare/50/when-nana-says-its-time-for-school'}","{49, 50}",3649
321273,3.82906,1,3.0,1,1,3.977,3.25,3.619,3.897,4.328,4.595,3.164,4.603,93.0,477.0,203.0,285.0,87.0,4.0,305.0,3.0,{'/events/ludum-dare/52/deep-harvest-vii'},{52},3650
320671,3.82906,1,3.0,1,1,3.977,3.25,3.619,3.897,4.328,4.595,3.164,4.603,93.0,477.0,203.0,285.0,87.0,4.0,305.0,3.0,{'/events/ludum-dare/52/deep-harvest-vii'},{52},3650
320037,3.82906,1,3.0,1,1,3.977,3.25,3.619,3.897,4.328,4.595,3.164,4.603,93.0,477.0,203.0,285.0,87.0,4.0,305.0,3.0,{'/events/ludum-dare/52/deep-harvest-vii'},{52},3650
241666,3.82874,1,2.0,1,1,4.172,3.862,4.017,3.911,3.879,,,4.328,87.0,245.0,145.0,545.0,659.0,,,78.0,{'/events/ludum-dare/48/the-devil-lies-in-coin'},{48},3653
9013,3.82871,1,3.0,1,1,3.972,4.028,3.417,3.75,4.306,,,4.278,121.0,65.0,397.0,244.0,89.0,,,27.0,{'/events/ludum-dare/45/guns-stuff'},{45},3654
186534,3.82871,1,3.0,1,1,3.972,4.028,3.417,3.75,4.306,,,4.278,121.0,65.0,397.0,244.0,89.0,,,27.0,{'/events/ludum-dare/45/guns-stuff'},{45},3654
9168,3.82871,1,3.0,1,1,3.972,4.028,3.417,3.75,4.306,,,4.278,121.0,65.0,397.0,244.0,89.0,,,27.0,{'/events/ludum-dare/45/guns-stuff'},{45},3654
314758,3.8284000000000002,1,7.0,1,1,4.133,3.733,4.189,4.311,4.3,,3.989,3.944,46.0,189.0,23.0,57.0,100.0,,51.0,129.0,{'/events/ludum-dare/52/the-time-travelers-garden'},{52},3657
321595,3.8284000000000002,1,7.0,1,1,4.133,3.733,4.189,4.311,4.3,,3.989,3.944,46.0,189.0,23.0,57.0,100.0,,51.0,129.0,{'/events/ludum-dare/52/the-time-travelers-garden'},{52},3657
314512,3.8284000000000002,1,7.0,1,1,4.133,3.733,4.189,4.311,4.3,,3.989,3.944,46.0,189.0,23.0,57.0,100.0,,51.0,129.0,{'/events/ludum-dare/52/the-time-travelers-garden'},{52},3657
322151,3.8284000000000002,1,7.0,1,1,4.133,3.733,4.189,4.311,4.3,,3.989,3.944,46.0,189.0,23.0,57.0,100.0,,51.0,129.0,{'/events/ludum-dare/52/the-time-travelers-garden'},{52},3657
314994,3.8284000000000002,1,7.0,1,1,4.133,3.733,4.189,4.311,4.3,,3.989,3.944,46.0,189.0,23.0,57.0,100.0,,51.0,129.0,{'/events/ludum-dare/52/the-time-travelers-garden'},{52},3657
320836,3.8284000000000002,1,7.0,1,1,4.133,3.733,4.189,4.311,4.3,,3.989,3.944,46.0,189.0,23.0,57.0,100.0,,51.0,129.0,{'/events/ludum-dare/52/the-time-travelers-garden'},{52},3657
314502,3.8284000000000002,1,7.0,1,1,4.133,3.733,4.189,4.311,4.3,,3.989,3.944,46.0,189.0,23.0,57.0,100.0,,51.0,129.0,{'/events/ludum-dare/52/the-time-travelers-garden'},{52},3657
2727,3.8281099999999992,1,1.0,1,1,4.12,3.96,4.12,4.18,3.6,1.75,2.471,3.5,93.0,169.0,64.0,157.0,748.0,990.0,1038.0,640.0,{'/events/ludum-dare/49/50-crowns-for-50-kings'},{49},3664
212580,3.8273349999999997,2,8.5,2,2,4.1505,3.811,3.6505,3.7965,2.2195,4.3995,3.5225,4.323,69.5,275.5,365.0,587.0,55.5,27.0,387.0,44.5,"{'/events/ludum-dare/49/pillars-of-stability', '/events/ludum-dare/50/game-name'}","{49, 50}",3665
237588,3.827145,2,1.5,2,2,4.221500000000001,4.1925,4.361000000000001,4.3695,2.096,,4.4864999999999995,4.0809999999999995,56.0,127.0,19.0,53.0,125.0,,38.5,223.0,"{'/events/ludum-dare/49/unstable98-exe', '/events/ludum-dare/50/hapman-the-inevitable'}","{49, 50}",3666
58401,3.8267400000000005,1,1.0,1,1,3.868,3.651,3.651,4.075,4.37,3.877,3.765,3.783,146.0,230.0,164.0,61.0,77.0,104.0,108.0,184.0,{'/events/ludum-dare/44/piggy-butchery'},{44},3667
227178,3.82668,1,2.0,1,1,3.894,3.745,3.25,3.944,4.134,4.014,3.011,3.857,198.0,269.0,627.0,304.0,234.0,99.0,485.0,220.0,{'/events/ludum-dare/51/sweet-seconds'},{51},3668
213259,3.82668,1,2.0,1,1,3.894,3.745,3.25,3.944,4.134,4.014,3.011,3.857,198.0,269.0,627.0,304.0,234.0,99.0,485.0,220.0,{'/events/ludum-dare/51/sweet-seconds'},{51},3668
73724,3.8262499999999995,1,2.0,1,1,3.913,3.722,3.268,3.854,4.335,3.759,4.085,3.716,127.0,176.0,416.0,155.0,90.0,160.0,28.0,227.0,{'/events/ludum-dare/44/bob-the-zombie'},{44},3670
50099,3.8262499999999995,1,2.0,1,1,3.913,3.722,3.268,3.854,4.335,3.759,4.085,3.716,127.0,176.0,416.0,155.0,90.0,160.0,28.0,227.0,{'/events/ludum-dare/44/bob-the-zombie'},{44},3670
10147,3.8254699999999997,1,1.0,1,1,4.075,4.125,3.5,4.1,3.3,3.25,2.118,3.167,91.0,61.0,422.0,185.0,793.0,517.0,924.0,830.0,{'/events/ludum-dare/51/neon-cgtd'},{51},3672
300473,3.8252599999999997,1,1.0,1,1,4.027,4.0,3.27,4.368,4.189,,3.188,3.932,149.0,130.0,671.0,68.0,250.0,,497.0,255.0,{'/events/ludum-dare/55/tug-of-slime'},{55},3673
282568,3.82499,1,8.0,1,1,4.087,3.457,3.457,4.174,3.978,3.932,2.975,4.217,98.0,600.0,552.0,150.0,423.0,179.0,663.0,85.0,{'/events/ludum-dare/50/flickerlight'},{50},3674
281599,3.82499,1,8.0,1,1,4.087,3.457,3.457,4.174,3.978,3.932,2.975,4.217,98.0,600.0,552.0,150.0,423.0,179.0,663.0,85.0,{'/events/ludum-dare/50/flickerlight'},{50},3674
280382,3.82499,1,8.0,1,1,4.087,3.457,3.457,4.174,3.978,3.932,2.975,4.217,98.0,600.0,552.0,150.0,423.0,179.0,663.0,85.0,{'/events/ludum-dare/50/flickerlight'},{50},3674
372018,3.82477,1,9.0,1,1,3.978,3.772,3.467,4.435,4.787,,3.167,4.12,184.0,294.0,476.0,56.0,4.0,,438.0,99.0,{'/events/ludum-dare/54/capsuled'},{54},3677
375802,3.82477,1,9.0,1,1,3.978,3.772,3.467,4.435,4.787,,3.167,4.12,184.0,294.0,476.0,56.0,4.0,,438.0,99.0,{'/events/ludum-dare/54/capsuled'},{54},3677
376278,3.82477,1,9.0,1,1,3.978,3.772,3.467,4.435,4.787,,3.167,4.12,184.0,294.0,476.0,56.0,4.0,,438.0,99.0,{'/events/ludum-dare/54/capsuled'},{54},3677
376882,3.82477,1,9.0,1,1,3.978,3.772,3.467,4.435,4.787,,3.167,4.12,184.0,294.0,476.0,56.0,4.0,,438.0,99.0,{'/events/ludum-dare/54/capsuled'},{54},3677
376788,3.82477,1,9.0,1,1,3.978,3.772,3.467,4.435,4.787,,3.167,4.12,184.0,294.0,476.0,56.0,4.0,,438.0,99.0,{'/events/ludum-dare/54/capsuled'},{54},3677
376858,3.82477,1,9.0,1,1,3.978,3.772,3.467,4.435,4.787,,3.167,4.12,184.0,294.0,476.0,56.0,4.0,,438.0,99.0,{'/events/ludum-dare/54/capsuled'},{54},3677
375817,3.82477,1,9.0,1,1,3.978,3.772,3.467,4.435,4.787,,3.167,4.12,184.0,294.0,476.0,56.0,4.0,,438.0,99.0,{'/events/ludum-dare/54/capsuled'},{54},3677
375813,3.82477,1,9.0,1,1,3.978,3.772,3.467,4.435,4.787,,3.167,4.12,184.0,294.0,476.0,56.0,4.0,,438.0,99.0,{'/events/ludum-dare/54/capsuled'},{54},3677
376691,3.82477,1,9.0,1,1,3.978,3.772,3.467,4.435,4.787,,3.167,4.12,184.0,294.0,476.0,56.0,4.0,,438.0,99.0,{'/events/ludum-dare/54/capsuled'},{54},3677
100867,3.8246599999999997,1,1.0,1,1,3.945,3.883,3.565,3.661,3.867,3.648,2.857,3.607,134.0,120.0,291.0,324.0,328.0,215.0,495.0,343.0,{'/events/ludum-dare/45/slinger'},{45},3686
36194,3.82391,1,5.0,1,1,3.888,3.77,3.49,3.379,4.288,3.781,3.366,3.737,169.0,170.0,338.0,509.0,99.0,166.0,258.0,268.0,{'/events/ludum-dare/45/necrofenser-hero'},{45},3687
36195,3.82391,1,5.0,1,1,3.888,3.77,3.49,3.379,4.288,3.781,3.366,3.737,169.0,170.0,338.0,509.0,99.0,166.0,258.0,268.0,{'/events/ludum-dare/45/necrofenser-hero'},{45},3687
35748,3.82391,1,5.0,1,1,3.888,3.77,3.49,3.379,4.288,3.781,3.366,3.737,169.0,170.0,338.0,509.0,99.0,166.0,258.0,268.0,{'/events/ludum-dare/45/necrofenser-hero'},{45},3687
47847,3.82391,1,5.0,1,1,3.888,3.77,3.49,3.379,4.288,3.781,3.366,3.737,169.0,170.0,338.0,509.0,99.0,166.0,258.0,268.0,{'/events/ludum-dare/45/necrofenser-hero'},{45},3687
34941,3.82391,1,5.0,1,1,3.888,3.77,3.49,3.379,4.288,3.781,3.366,3.737,169.0,170.0,338.0,509.0,99.0,166.0,258.0,268.0,{'/events/ludum-dare/45/necrofenser-hero'},{45},3687
9523,3.8236999999999997,1,1.0,1,1,3.93,3.85,2.959,4.35,3.92,3.833,2.523,3.735,125.0,140.0,597.0,45.0,267.0,109.0,549.0,220.0,{'/events/ludum-dare/52/click-click-farm'},{52},3692
367400,3.8230700000000004,1,1.0,1,1,4.045,3.705,3.886,3.913,4.75,,3.833,4.065,117.0,277.0,122.0,343.0,9.0,,137.0,138.0,{'/events/ludum-dare/56/cardboard-kitty'},{56},3693
83498,3.82294,1,3.0,1,1,3.865,4.058,3.333,3.333,3.885,3.54,,3.72,149.0,41.0,359.0,570.0,344.0,278.0,,221.0,{'/events/ludum-dare/44/axed'},{44},3694
288532,3.82207,1,2.0,1,1,3.95,3.7,3.8,3.867,4.167,3.883,,3.867,190.0,343.0,208.0,443.0,265.0,210.0,,295.0,{'/events/ludum-dare/50/lone-bastion'},{50},3695
280707,3.82207,1,2.0,1,1,3.95,3.7,3.8,3.867,4.167,3.883,,3.867,190.0,343.0,208.0,443.0,265.0,210.0,,295.0,{'/events/ludum-dare/50/lone-bastion'},{50},3695
72698,3.822,2,2.0,2,2,3.9865,3.9185,3.465,4.338,4.1155,1.739,1.8335,3.7645,155.0,144.0,452.5,46.0,247.0,156.0,121.5,383.5,"{'/events/ludum-dare/45/castaways', '/events/ludum-dare/48/edward-driller-hands'}","{48, 45}",3697
91584,3.821930000000001,2,1.5,2,2,4.0585,3.665,3.6885000000000003,3.593,4.418,1.923,1.2035,4.1555,92.5,332.5,314.0,538.5,261.5,152.0,390.0,71.5,"{'/events/ludum-dare/44/cursed-samurai', '/events/ludum-dare/46/sunlit'}","{44, 46}",3698
147229,3.8208499999999996,1,3.0,1,1,4.02,3.8,3.833,3.92,4.52,,4.36,4.0,199.0,333.0,273.0,667.0,100.0,,23.0,244.0,{'/events/ludum-dare/46/steve-cute-hungry'},{46},3699
122143,3.8208499999999996,1,3.0,1,1,4.02,3.8,3.833,3.92,4.52,,4.36,4.0,199.0,333.0,273.0,667.0,100.0,,23.0,244.0,{'/events/ludum-dare/46/steve-cute-hungry'},{46},3699
393067,3.82076,1,5.0,1,1,4.059,3.897,3.956,4.279,4.471,,,3.882,130.0,196.0,106.0,118.0,90.0,,,296.0,{'/events/ludum-dare/55/seamonner-survivor'},{55},3701
211746,3.820156666666667,3,1.6666666666666667,3,3,4.092666666666667,4.143666666666667,3.7816666666666663,4.056666666666667,2.8273333333333333,1.1776666666666666,3.281,3.9053333333333335,117.33333333333333,82.0,296.6666666666667,305.6666666666667,157.66666666666666,203.66666666666666,496.6666666666667,288.0,"{'/events/ludum-dare/51/space-katana', '/events/ludum-dare/47/ouroboros-4', '/events/ludum-dare/48/corporate-mole'}","{48, 51, 47}",3702
110253,3.81986,1,2.0,1,1,3.98,3.962,3.82,4.115,4.385,,3.021,3.8,182.0,166.0,220.0,214.0,138.0,,685.0,334.0,{'/events/ludum-dare/49/ruff-tuff-skies'},{49},3703
281333,3.819565,2,2.0,2,2,4.016500000000001,3.928,3.415,4.093999999999999,4.3765,,3.8674999999999997,3.9159999999999995,143.5,170.0,526.5,225.0,123.0,,173.5,264.5,"{'/events/ludum-dare/50/innevitable-dominion', '/events/ludum-dare/54/froust'}","{50, 54}",3704
189353,3.819565,2,2.0,2,2,4.016500000000001,3.928,3.415,4.093999999999999,4.3765,,3.8674999999999997,3.9159999999999995,143.5,170.0,526.5,225.0,123.0,,173.5,264.5,"{'/events/ludum-dare/50/innevitable-dominion', '/events/ludum-dare/54/froust'}","{50, 54}",3704
283538,3.8195099999999993,1,1.0,1,1,4.157,4.0,3.457,3.786,4.143,,2.6,3.714,59.0,111.0,552.0,544.0,289.0,,891.0,442.0,{'/events/ludum-dare/50/little-time-hero'},{50},3706
21835,3.8187100000000003,1,2.0,1,1,3.964,3.893,3.286,4.232,4.536,,3.778,4.036,103.0,123.0,409.0,86.0,29.0,,91.0,95.0,{'/events/ludum-dare/52/dead-end-job'},{52},3707
9985,3.8187100000000003,1,2.0,1,1,3.964,3.893,3.286,4.232,4.536,,3.778,4.036,103.0,123.0,409.0,86.0,29.0,,91.0,95.0,{'/events/ludum-dare/52/dead-end-job'},{52},3707
185138,3.8185899999999995,1,1.0,1,1,4.023,3.545,3.409,4.068,4.348,3.238,3.125,4.024,197.0,769.0,971.0,375.0,230.0,1019.0,906.0,233.0,{'/events/ludum-dare/46/qts-cells'},{46},3709
12611,3.8185000000000002,1,1.0,1,1,4.024,3.763,3.613,3.575,4.732,,3.959,4.113,193.0,391.0,588.0,1404.0,18.0,,167.0,170.0,{'/events/ludum-dare/46/cactus-adventure'},{46},3710
276248,3.8180099999999997,1,1.0,1,1,3.875,3.792,3.688,4.021,3.94,3.826,2.9,3.727,157.0,165.0,166.0,208.0,255.0,114.0,402.0,226.0,{'/events/ludum-dare/52/red-harvester'},{52},3711
249487,3.81739,1,4.0,1,1,4.061,4.03,3.766,3.242,4.167,,3.357,3.773,157.0,120.0,325.0,1392.0,350.0,,420.0,532.0,{'/events/ludum-dare/48/rrrr-u-scared'},{48},3712
133639,3.81739,1,4.0,1,1,4.061,4.03,3.766,3.242,4.167,,3.357,3.773,157.0,120.0,325.0,1392.0,350.0,,420.0,532.0,{'/events/ludum-dare/48/rrrr-u-scared'},{48},3712
133233,3.81739,1,4.0,1,1,4.061,4.03,3.766,3.242,4.167,,3.357,3.773,157.0,120.0,325.0,1392.0,350.0,,420.0,532.0,{'/events/ludum-dare/48/rrrr-u-scared'},{48},3712
249488,3.81739,1,4.0,1,1,4.061,4.03,3.766,3.242,4.167,,3.357,3.773,157.0,120.0,325.0,1392.0,350.0,,420.0,532.0,{'/events/ludum-dare/48/rrrr-u-scared'},{48},3712
217971,3.8173399999999997,1,1.0,1,1,3.945,3.827,3.018,3.864,4.098,3.698,3.245,3.645,168.0,208.0,845.0,387.0,256.0,252.0,360.0,393.0,{'/events/ludum-dare/51/if-you-are-over-25-and-own-a-computer-this-game-is-a-must-have'},{51},3716
1273,3.8169299999999997,1,1.0,1,1,4.0,3.842,3.842,4.395,3.925,3.225,3.342,3.278,160.0,233.0,195.0,55.0,435.0,570.0,409.0,862.0,{'/events/ludum-dare/55/summoners-rift-1'},{55},3717
1511,3.81677,1,1.0,1,1,3.825,3.725,3.4,3.6,4.275,3.775,3.85,3.921,173.0,174.0,308.0,353.0,115.0,152.0,86.0,113.0,{'/events/ludum-dare/44/money-mafia'},{44},3718
